"model_id","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"UGA_CEID-auto_AVG_LB",0.891333430516491,0.560455097351316,4187.37548762827,0.275311208148204,1.03848270561465,0.884442592243853,6285.46959705388,0.421936527801105,0.61,0.93,100
"UGA_flucast-Copycat",0.85866638990197,0.493234530683195,3785.25832125604,0.241828592520603,1.05275606064945,0.775474386386201,6016.37037037037,0.368784492264209,0.435185185185185,0.898148148148148,108
"UGA_flucast-INFLAenza",0.563189275573995,0.372612252927315,2177.43710884783,0.184165496096338,0.637914542216169,0.608893174842215,3169.67,0.290459866017392,0.4,0.86,100
"UGA_flucast-Scenariocast",0.5538581509211,0.363603028948405,2598.49887826087,0.178827538852433,0.668519426876742,0.564936988125062,4052.82,0.266839025858302,0.79,1,100
"UGuelph-CompositeCurve",1.85331382906021,1.765030145012,20540.7502445652,1.35901476042797,1.81400184267785,2.09988676158535,24936.0625,1.57955134663292,0,0.25,16
"UGuelphensemble-GRYPHON",0.813174571087863,0.586747794027798,2911.00785836618,0.259117741616179,0.92055132295397,0.865407230854156,4244.92754878418,0.374603354567049,0.520833333333333,0.895833333333333,48
"UI_CompEpi-EpiGen",0.953806068513858,0.885667165332477,5006.17401138716,0.455823431918646,0.912191796144097,0.958522006170407,6118.2619047619,0.479845136920408,0.392857142857143,0.666666666666667,84
"UM-DeepOutbreak",0.868962156998254,1.26296784192551,4014.69311805404,0.655962815054584,0.861336773500484,0.802888273980458,5228.21616922564,0.398044082756574,0.53,0.82,100
"UMass-AR2",1.02998583539164,0.75711678581548,4666.74834244913,0.375246235718462,1.06455926950767,1.02458538216652,6237.791143557,0.492455197292731,0.429906542056075,0.710280373831776,107
"UMass-flusion",0.621337958524845,0.386227137825777,2768.37144693521,0.193082723641027,0.705531848222036,0.576174130897746,4026.91910299105,0.276932972424706,0.240384615384615,0.682692307692308,104
"UMass-trends_ensemble",1.07193072218424,0.743785707451011,4896.50866143317,0.378398453096837,1.06216636153405,0.919656604719163,6189.65277777778,0.449617866977614,0.37962962962963,0.675925925925926,108
"UNC_IDD-InfluPaint",1.03058860132141,0.686266582085295,4712.87727969941,0.348690339378196,0.96566894349815,0.921354804495571,5672.3757401188,0.452172735785145,0.268518518518519,0.462962962962963,108
"UVAFluX-Ensemble",0.743706240306806,0.527270033783262,3236.94623730191,0.259745425691788,0.803053377676007,0.828462364904606,4501.09345794393,0.395014369106317,0.429906542056075,0.831775700934579,107
"UVAFluX-FS_OptimWISE",0.613426862574149,0.400316272413078,2356.97980151229,0.17303348122417,0.700474804029919,0.647254961807575,3557.44565217391,0.271361658838611,0.347826086956522,0.891304347826087,92
"VTSanghani-PRIME",0.956085541458835,0.759811729930015,5522.60688215103,0.389962185257691,1.068902784946,1.08386268884467,7822.57894736842,0.547798162159332,0.526315789473684,0.75,76
