"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"MDPredict-SIRS",0.493899545851857,3459.14451850782,0.536745224364568,4723.17244797,0.54,0.81,100
"MIGHTE-Joint",0.917398681837675,6675.46389886578,0.915756009140738,8186.20652173913,0.315217391304348,0.576086956521739,92
"MIGHTE-Nsemble",0.930059841113104,6459.97336050725,0.932828270460571,7943.8125,0.3125,0.552083333333333,96
"MOBS-GLEAM_FLUH",0.898592969898506,5886.07079571739,0.985534015644313,7911.59806,0.05,0.54,100
"Metaculus-cp",1.05832077284501,8588.24192348556,1.18348908715594,11819.7393479209,0.325,0.75,40
"NEU_ISI-AdaptiveEnsemble",0.586837938346989,3898.0222212656,0.669522005865611,5501.0495049505,0.366336633663366,0.762376237623762,101
"NEU_ISI-FluBcast",0.874875539177395,5364.64432971015,0.91521851654752,6858.66666666667,0.1875,0.625,96
"NIH-Flu_ARIMA",0.594844736273232,3888.35820160953,0.69048188160091,5549.52403846154,0.240384615384615,0.817307692307692,104
"OHT_JHU-nbxd",0.717273428611567,5283.51151649338,0.851186100734782,7801.81206521739,0.510869565217391,0.83695652173913,92
"PSI-PROF",0.612397930244159,4094.57428653846,0.689433253148652,5645.66038461538,0.528846153846154,0.826923076923077,104
"PSI-PROF_beta",0.537245026573212,3605.34114869565,0.606391689198855,5083.1799,0.62,0.89,100
"SigSci-TSENS",0.732600718773411,4954.50963210702,0.811561003822719,6666.94230769231,0.423076923076923,0.759615384615385,104
"Stevens-ILIForecast",1.11453860240093,9005.0176552795,0.993214222135699,9949.32142857143,0.0595238095238095,0.142857142857143,84
"UGA_CEID-Walk",1.00207214950055,6904.43406426087,1.13382927045956,9538.98733,0.51,0.75,100
"UGA_flucast-Copycat",0.584108388686647,3736.41390398551,0.711894007841997,5712.61458333333,0.635416666666667,0.9375,96
"UGA_flucast-INFLAenza",0.828292268263206,5575.68349678094,0.934234488199107,7637.19711538462,0.326923076923077,0.759615384615385,104
"UGA_flucast-Scenariocast",0.617023653428122,3596.20599716446,0.815097029807395,5847.38043478261,0.532608695652174,1,92
"UGuelph-CompositeCurve",0.516730515737445,3962.12190635451,0.538752714083559,5175.28846153846,0.576923076923077,0.826923076923077,52
"UGuelphensemble-GRYPHON",0.842968474065792,4796.73105878177,0.916026630629497,6591.74221588447,0.403225806451613,0.774193548387097,62
"UI_CompEpi-EpiGen",1.0145685142079,5901.60405632411,0.984838557416034,6875.06818181818,0.545454545454545,0.704545454545455,88
"UM-DeepOutbreak",0.990323384535108,6660.763227643,0.958497767018814,7862.5911199707,0.63,0.73,100
"UMass-AR2",0.695450553174248,4825.29643413815,0.732542932312207,6318.93096968821,0.49,0.75,100
"UMass-flusion",0.625733749050865,4437.84880443431,0.677276713580772,5857.00165736965,0.37,0.77,100
"UMass-trends_ensemble",0.732102586549494,5010.9902173913,0.780379187821129,6583.77884615385,0.490384615384615,0.721153846153846,104
"UNC_IDD-InfluPaint",0.735657646632572,4304.48993965262,0.685962232681045,4923.32171485455,0.0714285714285714,0.178571428571429,84
"UVAFluX-CESGCN",1.91718127542114,32195.7962062075,1.51499312578143,32577.3034667969,0,0,4
"UVAFluX-Ensemble",0.798004753348501,5241.23378344482,0.857098428822415,6879.25,0.576923076923077,0.75,104
"UVAFluX-OptimWISE",0.573992182989818,389.209662633122,0.599115066773317,498.949930478003,0.7,1,40
"VTSanghani-PRIME",0.997560555840148,6643.08012959866,1.0437068092473,8443.58653846154,0.423076923076923,0.625,104
"fjordhest-ensemble",0.661802732541636,4351.9205395903,0.753368037573968,6062.09875,0.528846153846154,0.836538461538462,104
