"model_id","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"NIH-Flu_ARIMA",0.677100579487377,138.619117781741,0.749767365407582,194.172949002217,0.20870288248337,0.637749445676275,4128
"OHT_JHU-nbxd",0.757982115000928,160.964986654043,0.872138671582825,234.632859162896,0.307409502262443,0.741798642533937,3952
"PSI-PROF",0.619741268088574,128.643824198519,0.75085109427361,196.81756043956,0.473901098901099,0.86978021978022,4160
"PSI-PROF_beta",0.636510023640864,136.083903933566,0.736311810323349,199.512905011655,0.504662004662005,0.85518648018648,3952
"SigSci-TSENS",0.896890119735444,185.863859998957,0.904845505250661,235.640887290168,0.22242206235012,0.51378896882494,3824
"Stevens-ILIForecast",1.33952301720503,288.168847590928,1.14729592543302,314.662259615385,0.0612980769230769,0.146334134615385,3744
"UGA_CEID-Walk",1.03450510918191,222.021554639835,1.10201999935362,295.750148601399,0.298368298368298,0.602855477855478,3952
"UGA_flucast-Copycat",0.680666069723896,141.011573904924,0.799875598991043,210.615001556178,0.313103018985372,0.777155306567071,3732
"UGA_flucast-INFLAenza",0.779550397338611,161.093403807195,0.896421560061839,233.695202646816,0.323407775020678,0.769506479183899,4144
"UGA_flucast-Scenariocast",0.81733795497705,166.731627007605,0.963944780181611,248.570859608364,0.41121805509459,0.86093594424162,3532
"UGuelph-CompositeCurve",0.650695984725959,153.109965036628,0.768660405812203,229.661378555799,0.491794310722101,0.777352297592998,1880
"UI_CompEpi-EpiGen",0.972758583007371,192.633020283946,0.914081776781988,226.330615018688,0.333673122663948,0.565409446143391,3300
"UM-DeepOutbreak",0.906338617575027,185.889156756063,0.914958855611641,237.268859535892,0.438461538461538,0.628846153846154,4160
"UMass-AR2",0.751284258022327,157.559128040868,0.822240431797071,217.206140816935,0.28960396039604,0.701320132013201,4156
"UMass-flusion",0.654286806899508,137.486759121497,0.722800876787984,191.324724573852,0.303038674033149,0.761049723756906,4140
"UMass-trends_ensemble",0.850221751656733,179.968655160057,0.901535641425346,239.869093406593,0.309615384615385,0.568406593406593,4160
"UNC_IDD-InfluPaint",0.706107680025165,145.829413476278,0.730752555936355,190.8410504709,0.150452488687783,0.53393665158371,3060
"UVAFluX-CESGCN",1.09347823777546,211.796434290449,0.968871339094405,242.998932896716,0.149230769230769,0.425384615384615,3120
"UVAFluX-Ensemble",0.804398153257263,167.864637601529,0.870677973142148,229.706868131868,0.420604395604396,0.667307692307692,4160
"UVAFluX-OptimWISE",0.781233357258241,28.9807055748807,0.877848655264362,43.584437646907,0.573717948717949,0.91025641025641,832
"VTSanghani-PRIME",0.879354177023723,177.466386909344,0.909617882060588,231.109651627641,0.488006853226728,0.669331810394061,4022
"fjordhest-ensemble",0.674637050971302,142.986374688315,0.738654945112355,198.253873586547,0.302986372861699,0.675268193679327,3960
